time_tag,flux
2025-08-09 07:40:00+00:00,1.041297069370728e-06
2025-08-09 07:50:00+00:00,1.199684726671535e-06
2025-08-09 08:00:00+00:00,1.760752714830005e-06
2025-08-09 08:10:00+00:00,2.1357398630073023e-06
2025-08-09 08:20:00+00:00,1.8301011717625215e-06
2025-08-09 08:30:00+00:00,1.6623215490341181e-06
2025-08-09 08:40:00+00:00,1.7581574990543914e-06
2025-08-09 08:50:00+00:00,1.9209914221107736e-06
2025-08-09 09:00:00+00:00,2.3266663113474804e-06
2025-08-09 09:10:00+00:00,2.6425571974186824e-06
2025-08-09 09:20:00+00:00,2.81092646758907e-06
2025-08-09 09:30:00+00:00,2.4741252175886075e-06
2025-08-09 09:40:00+00:00,2.398869176545304e-06
2025-08-09 09:50:00+00:00,2.572158149405368e-06
2025-08-09 10:00:00+00:00,2.497476312157687e-06
2025-08-09 10:10:00+00:00,2.2583401232623147e-06
